,bbox_id,air_quality,area,closest_shop,cloud_cover,humidity,shops_amount,temperature,inappropriate_type,flat_roof,gabled_roof,round_roof,efficiency
3492,Stockholm5,78,996.061202615807,140,0.59,0.77,12,7.62,0,0,0,0,7.0
3493,Stockholm5,78,1915.2527766563396,221,0.59,0.77,10,7.62,0,0,0,0,8.0
3494,Stockholm5,70,903.3812466848469,142,0.59,0.77,23,7.6,0,1,0,0,9.0
3495,Stockholm5,78,1291.53097377322,139,0.59,0.77,11,7.62,0,0,0,0,6.0
3496,Stockholm5,70,1937.22021905178,60,0.59,0.77,19,7.6,0,1,0,0,7.0
3497,Stockholm5,70,389.876538162026,126,0.59,0.77,16,7.6,0,0,0,0,7.0
3498,Stockholm5,78,2280.71654605723,44,0.59,0.77,12,7.62,0,0,0,0,9.0
3499,Stockholm5,70,473.51799805027605,62,0.59,0.77,39,7.6,0,0,0,0,5.0
3500,Stockholm6,76,397.567819218734,23,0.59,0.77,72,7.6,0,0,0,0,5.0
3501,Stockholm6,76,9490.54762823853,327,0.59,0.77,10,7.6,0,0,0,0,7.0
3502,Stockholm6,76,983.6922651165629,53,0.59,0.77,88,7.6,0,0,0,0,7.0
3503,Stockholm6,76,243.195641190615,101,0.59,0.77,37,7.6,0,0,0,0,8.0
3504,Stockholm6,76,61.0233380132086,5,0.59,0.77,97,7.6,0,1,0,0,6.0
3505,Stockholm6,76,633.290057756576,127,0.59,0.77,63,7.6,0,0,0,0,8.0
3506,Stockholm6,76,456.06361160107696,24,0.59,0.77,35,7.6,0,0,0,0,6.0
3507,Stockholm6,76,959.281489110438,43,0.59,0.77,44,7.6,0,0,0,0,6.0
3508,Stockholm6,76,1288.7654174643699,68,0.59,0.77,49,7.6,0,0,0,0,7.0
3509,Stockholm6,76,2304.05686953327,87,0.59,0.77,72,7.6,0,1,0,0,7.0
3510,Stockholm6,76,131.200267192276,45,0.59,0.77,73,7.6,0,0,0,0,7.0
3511,Stockholm6,76,715.987780588438,63,0.59,0.77,20,7.6,0,0,0,0,8.0
3512,Stockholm6,76,1464.1904914704198,62,0.59,0.77,79,7.6,0,0,1,0,7.0
3513,Stockholm6,76,1106.69718820858,78,0.59,0.77,52,7.6,0,0,0,0,8.0
3514,Stockholm6,76,1975.5720763156799,39,0.59,0.77,72,7.6,0,0,0,0,6.0
3515,Stockholm6,76,1348.76687611379,39,0.59,0.77,53,7.6,0,0,0,0,6.0
3516,Stockholm6,78,834.5544167119459,154,0.59,0.77,2,7.62,0,0,0,0,6.0
3517,Stockholm6,76,502.05930995178596,123,0.59,0.77,49,7.6,0,1,0,0,7.0
3518,Stockholm6,76,578.022778445719,74,0.59,0.77,72,7.6,0,0,0,0,7.0
3519,Stockholm6,78,184.569998988073,246,0.59,0.77,13,7.62,0,0,0,0,7.0
3520,Stockholm6,76,1274.7727720422502,18,0.59,0.77,42,7.6,0,1,0,0,8.0
3521,Stockholm6,76,2692.43705488888,32,0.59,0.77,48,7.6,0,0,1,0,6.0
3522,Stockholm6,76,858.050163251905,59,0.59,0.77,107,7.6,0,0,0,0,8.0
3523,Stockholm6,76,37.9483861537365,136,0.59,0.77,71,7.6,0,0,0,0,5.0
3524,Stockholm6,76,1261.15086287167,36,0.59,0.77,83,7.6,0,0,0,0,7.0
3525,Stockholm6,76,981.283488721819,33,0.59,0.77,31,7.6,0,0,0,0,6.0
3526,Stockholm6,78,271.40883451913504,439,0.59,0.77,1,7.62,0,0,0,0,5.0
3527,Stockholm6,76,866.627751290953,66,0.59,0.77,73,7.6,0,0,1,0,7.0
3528,Stockholm6,76,333.55043353643396,95,0.59,0.77,92,7.6,0,0,0,0,8.0
3529,Stockholm6,78,694.063188085857,11,0.59,0.77,1,7.62,0,1,0,0,8.0
3530,Stockholm6,76,860.460038655878,146,0.59,0.77,23,7.6,0,0,0,0,7.0
3531,Stockholm6,76,1795.54284380519,22,0.59,0.77,85,7.6,0,0,0,0,8.0
3532,Stockholm6,76,342.79039680138,129,0.59,0.77,45,7.6,0,0,0,0,6.0
3533,Stockholm6,78,343.228745455605,155,0.59,0.77,8,7.62,0,0,0,0,5.0
3534,Stockholm6,76,1206.04559819469,28,0.59,0.77,68,7.6,0,0,0,0,6.0
3535,Stockholm6,76,1440.3030432212,57,0.59,0.77,25,7.6,1,0,0,0,0.0
3536,Stockholm6,76,23.777070475777897,183,0.59,0.77,18,7.6,0,0,0,0,5.0
3537,Stockholm6,76,810.96008944084,66,0.59,0.77,74,7.6,0,1,0,0,6.0
3538,Stockholm6,76,1281.42706771135,46,0.59,0.77,63,7.6,0,0,0,0,6.0
3539,Stockholm6,76,376.750814152029,81,0.59,0.77,97,7.6,0,0,0,0,5.0
3540,Stockholm6,76,1840.53051211936,27,0.59,0.77,92,7.6,0,0,0,0,8.0
3541,Stockholm6,76,75.3012097522315,38,0.59,0.77,81,7.6,0,0,0,0,7.0
3542,Stockholm6,76,839.536408320931,50,0.59,0.77,31,7.6,0,0,0,0,8.0
3543,Stockholm6,76,349.31925892845396,30,0.59,0.77,23,7.6,0,0,0,0,6.0
3544,Stockholm6,76,69.12417787019321,22,0.59,0.77,82,7.6,0,1,0,0,7.0
3545,Stockholm6,78,167.409627088512,272,0.59,0.77,12,7.62,0,0,0,0,6.0
3546,Stockholm6,76,406.577036486775,81,0.59,0.77,49,7.6,0,0,0,0,7.0
3547,Stockholm6,76,585.248076152449,36,0.59,0.77,46,7.6,0,1,0,0,8.0
3548,Stockholm6,76,1945.4990874844898,49,0.59,0.77,85,7.6,0,0,0,0,8.0
3549,Stockholm6,76,2776.76969050873,64,0.59,0.77,102,7.6,0,0,0,0,7.0
3550,Stockholm6,76,171.775641091891,23,0.59,0.77,105,7.6,0,0,0,0,6.0
3551,Stockholm6,76,454.036463271353,97,0.59,0.77,58,7.6,0,0,0,0,7.0
3552,Stockholm6,76,1322.76612738261,104,0.59,0.77,60,7.6,0,0,0,0,7.0
3553,Stockholm6,78,590.8163332238111,196,0.59,0.77,17,7.62,0,0,0,0,6.0
3554,Stockholm6,78,1224.1304036677802,42,0.59,0.77,1,7.62,0,0,0,0,7.0
3555,Stockholm6,76,980.798068549662,124,0.59,0.77,76,7.6,0,0,0,0,7.0
3556,Stockholm6,76,1667.0681512025,39,0.59,0.77,107,7.6,0,0,0,0,8.0
3557,Stockholm6,76,3745.31021801745,38,0.59,0.77,94,7.6,0,0,0,0,7.0
3558,Stockholm6,76,1987.7600680748399,42,0.59,0.77,86,7.6,0,0,0,0,6.0
3559,Stockholm6,76,891.117760574651,25,0.59,0.77,78,7.6,0,0,0,0,8.0
3560,Stockholm6,78,2534.21350587562,271,0.59,0.77,33,7.62,0,0,0,0,7.0
3561,Stockholm6,76,855.183508505276,31,0.59,0.77,30,7.6,0,0,0,0,5.0
3562,Stockholm6,76,2479.15510794776,35,0.59,0.77,43,7.6,0,0,0,0,8.0
3563,Stockholm6,78,1691.41910711536,266,0.59,0.77,23,7.62,0,1,0,0,6.0
3564,Stockholm6,76,241.743038457383,63,0.59,0.77,25,7.6,0,1,0,0,6.0
3565,Stockholm6,76,1775.08594113416,45,0.59,0.77,69,7.6,0,0,0,0,7.0
3566,Stockholm6,76,338.681581000033,99,0.59,0.77,58,7.6,0,0,1,0,7.0
3567,Stockholm6,76,654.585732507506,87,0.59,0.77,50,7.6,0,0,0,0,5.0
3568,Stockholm6,76,1069.62530899804,64,0.59,0.77,42,7.6,0,1,0,0,7.0
3569,Stockholm6,76,334.398291656718,39,0.59,0.77,88,7.6,0,0,0,0,5.0
3570,Stockholm6,76,278.143061729104,36,0.59,0.77,97,7.6,0,0,0,0,6.0
3571,Stockholm6,76,748.112266071483,46,0.59,0.77,84,7.6,0,1,0,0,8.0
3572,Stockholm6,76,597.488724025178,78,0.59,0.77,38,7.6,0,0,0,0,7.0
3573,Stockholm6,78,505.860638286977,393,0.59,0.77,4,7.62,0,0,0,0,8.0
3574,Stockholm6,78,43.585968140229305,110,0.59,0.77,2,7.62,0,0,0,0,5.0
3575,Stockholm6,76,2954.7540636784697,85,0.59,0.77,46,7.6,0,0,0,0,7.0
3576,Stockholm6,76,455.85978152670504,83,0.59,0.77,73,7.6,0,0,0,0,8.0
3577,Stockholm6,76,295.568912136382,45,0.59,0.77,64,7.6,0,0,0,1,4.0
3578,Stockholm6,76,4086.34485032584,169,0.59,0.77,26,7.6,0,0,1,0,8.0
3579,Stockholm6,76,994.842845457744,18,0.59,0.77,80,7.6,0,0,0,1,6.0
3580,Stockholm6,76,139.866642760323,34,0.59,0.77,80,7.6,0,0,0,0,6.0
3581,Stockholm6,78,820.1587317340441,265,0.59,0.77,1,7.62,0,0,0,0,6.0
3582,Stockholm6,76,1205.1675876866,40,0.59,0.77,57,7.6,0,0,0,0,7.0
3583,Stockholm6,76,1599.90628372605,34,0.59,0.77,89,7.6,0,0,0,0,8.0
3584,Stockholm6,76,1518.41740041475,42,0.59,0.77,75,7.6,0,0,0,0,6.0
3585,Stockholm6,76,339.396491853911,30,0.59,0.77,75,7.6,0,0,0,0,7.0
3586,Stockholm6,76,1287.67343470437,62,0.59,0.77,70,7.6,0,1,0,0,9.0
3587,Stockholm6,76,3282.3626042145097,45,0.59,0.77,81,7.6,0,0,0,0,8.0
3588,Stockholm6,78,963.0133565862731,343,0.59,0.77,8,7.62,0,0,0,0,8.0
3589,Stockholm6,76,2834.16874108023,85,0.59,0.77,100,7.6,0,0,0,0,6.0
3590,Stockholm6,76,411.37139846699796,47,0.59,0.77,97,7.6,1,0,0,0,0.0
3591,Stockholm6,76,1244.44922157231,19,0.59,0.77,104,7.6,0,0,0,0,6.0
3592,Stockholm6,76,804.676661259833,52,0.59,0.77,66,7.6,0,0,0,0,6.0
3593,Stockholm6,76,254.742786770326,22,0.59,0.77,23,7.6,0,0,0,0,8.0
3594,Stockholm6,78,1248.16439698669,348,0.59,0.77,1,7.62,0,0,0,0,6.0
3595,Stockholm6,78,677.769484298161,287,0.59,0.77,18,7.62,0,0,0,0,7.0
3596,Stockholm6,76,723.5823477593041,32,0.59,0.77,94,7.6,0,0,0,0,8.0
3597,Stockholm6,76,466.123660627708,32,0.59,0.77,45,7.6,0,1,0,0,6.0
3598,Stockholm6,78,1948.3019264101397,239,0.59,0.77,2,7.62,0,1,0,0,7.0
3599,Stockholm6,76,2179.47908693133,65,0.59,0.77,65,7.6,0,0,0,0,9.0
3600,Stockholm7,78,532.234466565591,132,0.59,0.77,8,7.59,0,0,0,0,8.0
3601,Stockholm7,78,7073.578548875191,142,0.59,0.77,48,7.59,0,0,0,0,8.0
3602,Stockholm7,78,167.63211766150602,113,0.59,0.77,12,7.59,0,0,0,0,6.0
3603,Stockholm7,78,454.270575613339,279,0.59,0.77,7,7.59,0,0,0,0,8.0
3604,Stockholm7,78,688.5463026769929,120,0.59,0.77,16,7.59,0,0,1,0,5.0
3605,Stockholm7,78,2075.65374679943,76,0.59,0.77,13,7.59,0,0,0,0,6.0
3606,Stockholm7,78,3131.41054195901,65,0.59,0.77,30,7.59,0,1,0,0,8.0
3607,Stockholm7,76,9015.28565854072,230,0.59,0.77,16,7.6,0,1,0,0,8.0
3608,Stockholm7,78,1278.54174264038,240,0.59,0.77,9,7.59,0,0,0,0,8.0
3609,Stockholm7,78,115.436875386747,100,0.59,0.77,20,7.59,0,0,0,0,7.0
3610,Stockholm7,78,10317.0308673732,200,0.59,0.77,8,7.59,0,0,0,0,7.0
3611,Stockholm7,78,3900.5073002126296,100,0.59,0.77,55,7.59,0,0,0,0,8.0
3612,Stockholm7,78,3212.2610489781105,50,0.59,0.77,17,7.59,0,0,0,0,6.0
3613,Stockholm7,78,72.99670912158399,282,0.59,0.77,9,7.59,0,0,0,0,7.0
3614,Stockholm7,76,9253.418405414492,232,0.59,0.77,9,7.6,0,0,0,0,8.0
3615,Stockholm7,78,321.131209740165,175,0.59,0.77,13,7.59,0,0,0,0,7.0
3616,Stockholm7,78,655.534263852261,153,0.59,0.77,39,7.59,0,0,0,0,7.0
3617,Stockholm7,76,509.127011495692,118,0.59,0.77,23,7.6,0,0,0,0,6.0
3618,Stockholm7,78,6838.9798729269105,73,0.59,0.77,12,7.59,1,0,0,0,0.0
3619,Stockholm7,78,3295.4247773607503,146,0.59,0.77,17,7.59,0,0,0,0,6.0
3620,Stockholm7,78,55.0170656573584,73,0.59,0.77,20,7.59,0,0,0,0,6.0
3621,Stockholm7,78,1684.0488571338099,95,0.59,0.77,10,7.59,0,0,0,0,8.0
3622,Stockholm7,78,7382.844534097259,125,0.59,0.77,10,7.59,0,0,0,0,6.0
3623,Stockholm7,78,60.3926337427883,1,0.59,0.77,13,7.59,0,0,0,0,7.0
3624,Stockholm7,78,31.197511989001498,79,0.59,0.77,12,7.59,0,1,0,0,5.0
3625,Stockholm7,78,232.16885471986902,292,0.59,0.77,9,7.59,0,0,0,0,6.0
3626,Stockholm7,78,10090.9115735761,153,0.59,0.77,26,7.59,0,0,0,0,7.0
3627,Stockholm7,78,336.15855443709097,163,0.59,0.77,10,7.59,0,0,0,0,6.0
3628,Stockholm7,78,9133.57721419205,87,0.59,0.77,63,7.59,0,0,0,0,8.0
3629,Stockholm7,78,362.67454183926696,192,0.59,0.77,12,7.59,0,0,0,0,5.0
3630,Stockholm7,76,661.5031103371309,100,0.59,0.77,37,7.6,0,1,0,0,8.0
3631,Stockholm7,78,645.664492525063,90,0.59,0.77,39,7.59,0,1,0,0,8.0
3632,Stockholm7,78,583.894381805095,247,0.59,0.77,20,7.59,0,1,0,0,7.0
3633,Stockholm7,78,1453.77536613778,174,0.59,0.77,29,7.59,0,0,0,0,6.0
3634,Stockholm7,78,4623.654806574729,71,0.59,0.77,16,7.59,0,0,0,0,6.0
3635,Stockholm7,78,769.35210829823,169,0.59,0.77,13,7.59,0,0,0,0,5.0
3636,Stockholm7,78,9942.82805519334,108,0.59,0.77,54,7.59,1,0,0,0,0.0
3637,Stockholm7,78,18.581181610713802,125,0.59,0.77,21,7.59,0,0,0,0,7.0
3638,Stockholm7,78,1645.0090433522698,188,0.59,0.77,7,7.59,0,1,0,0,8.0
3639,Stockholm7,78,1454.13705590121,58,0.59,0.77,50,7.59,0,0,0,0,8.0
3640,Stockholm7,78,661.851362571923,259,0.59,0.77,23,7.59,0,0,0,0,6.0
3641,Stockholm7,78,6444.5016814378105,140,0.59,0.77,29,7.59,0,0,0,0,6.0
3642,Stockholm7,78,6220.01135014225,130,0.59,0.77,3,7.59,0,1,0,0,7.0
3643,Stockholm7,78,2512.61929980363,20,0.59,0.77,16,7.59,0,0,0,0,5.0
3644,Stockholm7,78,278.98998269207,117,0.59,0.77,9,7.59,0,1,0,0,7.0
3645,Stockholm7,78,929.5575550967709,201,0.59,0.77,10,7.59,0,0,0,0,6.0
3646,Stockholm7,78,298.455873275081,107,0.59,0.77,6,7.59,0,0,1,0,6.0
3647,Stockholm7,78,434.82422931017896,167,0.59,0.77,2,7.59,0,0,0,0,5.0
3648,Stockholm7,78,674.939734404697,44,0.59,0.77,51,7.59,0,0,0,0,8.0
3649,Stockholm7,76,797.709402453475,76,0.59,0.77,34,7.6,0,0,0,0,7.0
3650,Stockholm7,78,2613.18520375183,55,0.59,0.77,28,7.59,0,0,0,0,6.0
3651,Stockholm7,78,339.45538197456904,144,0.59,0.77,12,7.59,0,0,0,0,5.0
3652,Stockholm7,78,1856.56355511633,40,0.59,0.77,54,7.59,0,0,0,0,9.0
3653,Stockholm7,76,237.97067745370398,289,0.59,0.77,11,7.6,0,1,0,0,8.0
3654,Stockholm7,78,286.423765694752,137,0.59,0.77,9,7.59,0,0,0,0,6.0
3655,Stockholm7,78,1389.39698086681,131,0.59,0.77,47,7.59,0,0,0,0,7.0
3656,Stockholm7,76,1537.10884046948,275,0.59,0.77,10,7.6,0,0,0,0,7.0
3657,Stockholm7,76,5410.284913387821,68,0.59,0.77,35,7.6,0,0,0,0,6.0
3658,Stockholm7,78,48.477193762015894,7,0.59,0.77,46,7.59,0,0,0,0,8.0
3659,Stockholm7,78,710.964879587614,198,0.59,0.77,33,7.59,0,0,0,0,6.0
3660,Stockholm7,78,2643.95204157261,89,0.59,0.77,20,7.59,0,0,0,0,7.0
3661,Stockholm7,78,691.767269253165,80,0.59,0.77,7,7.59,0,0,0,0,7.0
3662,Stockholm7,78,142.545935717592,98,0.59,0.77,35,7.59,0,0,0,0,5.0
3663,Stockholm7,78,550.935485623374,231,0.59,0.77,7,7.59,0,0,0,0,8.0
3664,Stockholm7,78,1772.95861300693,135,0.59,0.77,25,7.59,0,1,0,0,7.0
3665,Stockholm7,78,35.112358130051604,0,0.59,0.77,55,7.59,0,0,0,0,6.0
3666,Stockholm7,76,4533.45289417857,76,0.59,0.77,32,7.6,0,1,0,0,8.0
3667,Stockholm7,78,8686.42090782318,145,0.59,0.77,18,7.59,0,0,0,0,8.0
3668,Stockholm7,78,6172.83199031939,75,0.59,0.77,12,7.59,0,0,0,0,7.0
3669,Stockholm7,76,5494.90697469974,287,0.59,0.77,4,7.6,0,0,0,0,7.0
3670,Stockholm7,78,23.0769952539356,0,0.59,0.77,21,7.59,0,0,0,0,6.0
3671,Stockholm7,78,1969.1677481187398,33,0.59,0.77,40,7.59,0,0,0,0,6.0
3672,Stockholm7,78,39.9151707711571,53,0.59,0.77,43,7.59,0,0,0,0,7.0
3673,Stockholm7,78,537.2511965501541,184,0.59,0.77,13,7.59,0,0,0,0,7.0
3674,Stockholm7,78,2600.6318200022197,99,0.59,0.77,3,7.59,0,1,0,0,6.0
3675,Stockholm7,78,7174.149912462329,173,0.59,0.77,27,7.59,0,0,0,0,6.0
3676,Stockholm7,78,38.740948085313704,2,0.59,0.77,50,7.59,0,0,0,0,6.0
3677,Stockholm7,76,829.420783123811,717,0.59,0.77,0,7.6,0,0,0,0,8.0
3678,Stockholm7,78,415.444035674887,101,0.59,0.77,23,7.59,0,0,0,0,7.0
3679,Stockholm7,78,316.491939303228,143,0.59,0.77,7,7.59,0,0,0,0,6.0
3680,Stockholm7,78,5385.915793073839,156,0.59,0.77,51,7.59,0,0,1,0,8.0
3681,Stockholm7,76,677.552672585177,100,0.59,0.77,37,7.6,0,0,0,0,6.0
3682,Stockholm7,78,4646.53445654466,77,0.59,0.77,18,7.59,0,0,0,0,6.0
3683,Stockholm7,78,7929.270619398029,229,0.59,0.77,13,7.59,0,0,0,0,7.0
3684,Stockholm7,78,641.091074152886,154,0.59,0.77,55,7.59,1,0,0,0,0.0
3685,Stockholm7,78,3259.22053277867,68,0.59,0.77,19,7.59,0,0,0,1,6.0
3686,Stockholm7,78,1190.00861784736,135,0.59,0.77,28,7.59,0,0,0,0,8.0
3687,Stockholm7,78,1395.66983004238,131,0.59,0.77,47,7.59,0,0,0,0,6.0
3688,Stockholm7,78,5941.666861196861,142,0.59,0.77,33,7.59,0,0,0,0,7.0
3689,Stockholm7,78,959.715615286868,26,0.59,0.77,13,7.59,0,0,0,0,8.0
3690,Stockholm7,76,5293.50027699093,93,0.59,0.77,37,7.6,0,0,0,1,6.0
3691,Stockholm7,78,13.029082028401199,1,0.59,0.77,25,7.59,0,1,0,0,5.0
3692,Stockholm7,78,528.281170054589,187,0.59,0.77,14,7.59,0,0,0,0,6.0
3693,Stockholm7,78,2668.10182275267,116,0.59,0.77,5,7.59,0,0,0,0,7.0
3694,Stockholm7,76,3881.3195117454206,121,0.59,0.77,22,7.6,0,0,0,0,6.0
3695,Stockholm7,78,2151.99633250489,97,0.59,0.77,8,7.59,0,0,0,0,7.0
3696,Stockholm7,76,11762.604377681299,261,0.59,0.77,11,7.6,0,0,0,0,8.0
3697,Stockholm7,78,583.195072924606,87,0.59,0.77,32,7.59,0,0,0,0,5.0
3698,Stockholm7,78,3613.1439867062104,316,0.59,0.77,3,7.59,0,0,0,0,7.0
3699,Stockholm7,78,304.474950313435,182,0.59,0.77,7,7.59,0,0,0,0,5.0
3700,Stockholm8,77,6075.58734741718,194,0.59,0.77,12,7.65,0,0,1,0,7.0
3701,Stockholm8,77,4659.91508872796,158,0.59,0.77,4,7.65,0,0,0,0,8.0
3702,Stockholm8,77,5315.850032767999,57,0.59,0.77,34,7.65,0,0,0,0,6.0
3703,Stockholm8,77,118.205997085391,125,0.59,0.77,13,7.65,0,1,0,0,8.0
3704,Stockholm8,77,8715.415823708729,314,0.59,0.77,3,7.65,0,0,0,0,6.0
3705,Stockholm8,78,3112.34849293987,126,0.59,0.77,7,7.64,0,0,0,0,8.0
3706,Stockholm8,77,2715.82808859939,122,0.59,0.77,27,7.65,0,0,0,0,8.0
3707,Stockholm8,77,5273.40636451157,92,0.59,0.77,45,7.65,0,1,0,0,6.0
3708,Stockholm8,78,4745.37973043756,138,0.59,0.77,14,7.64,0,0,0,0,8.0
3709,Stockholm8,78,2938.75596978972,72,0.59,0.77,28,7.64,0,0,0,0,7.0
3710,Stockholm8,77,5483.10210232508,464,0.59,0.77,3,7.65,0,0,0,0,5.0
3711,Stockholm8,77,3177.6734852334803,269,0.59,0.77,9,7.65,0,1,0,0,7.0
3712,Stockholm8,78,5814.46249892213,86,0.59,0.77,45,7.64,0,0,0,0,8.0
3713,Stockholm8,77,283.275741487767,44,0.59,0.77,19,7.65,0,0,0,0,7.0
3714,Stockholm8,77,23.2512140883683,252,0.59,0.77,5,7.65,0,0,0,0,6.0
3715,Stockholm8,77,408.64653008355003,59,0.59,0.77,18,7.65,0,0,0,0,5.0
3716,Stockholm8,77,11433.2020775943,156,0.59,0.77,12,7.65,0,0,0,0,6.0
3717,Stockholm8,77,4945.84183776003,130,0.59,0.77,23,7.65,0,0,0,0,7.0
3718,Stockholm8,78,1196.23541081239,67,0.59,0.77,23,7.64,0,0,0,0,7.0
3719,Stockholm8,77,4690.07077664937,61,0.59,0.77,55,7.65,0,0,0,0,6.0
3720,Stockholm8,78,1287.4504619865302,68,0.59,0.77,23,7.64,0,0,0,0,6.0
3721,Stockholm8,77,38.2625096989879,117,0.59,0.77,29,7.65,0,0,0,0,7.0
3722,Stockholm8,77,230.58092595425202,116,0.59,0.77,27,7.65,0,0,0,0,6.0
3723,Stockholm8,77,5541.38285509781,81,0.59,0.77,16,7.65,0,0,0,0,6.0
3724,Stockholm8,77,3320.14342091933,131,0.59,0.77,27,7.65,0,0,0,0,7.0
3725,Stockholm8,77,79.34837576936621,41,0.59,0.77,49,7.65,0,0,0,0,6.0
3726,Stockholm8,78,100.702191430698,151,0.59,0.77,32,7.64,0,0,0,0,6.0
3727,Stockholm8,77,2112.75242710832,67,0.59,0.77,24,7.65,0,0,1,0,7.0
3728,Stockholm8,77,61.7302308975111,215,0.59,0.77,6,7.65,0,0,0,0,5.0
3729,Stockholm8,77,67.7970219150217,207,0.59,0.77,15,7.65,0,0,0,1,6.0
3730,Stockholm8,77,6710.630260461109,147,0.59,0.77,5,7.65,0,0,0,0,7.0
3731,Stockholm8,78,2922.40312211729,149,0.59,0.77,26,7.64,0,0,0,0,6.0
3732,Stockholm8,77,59.54512916842071,64,0.59,0.77,28,7.65,0,0,0,0,6.0
3733,Stockholm8,77,522.246567868227,253,0.59,0.77,9,7.65,0,0,0,0,7.0
3734,Stockholm8,77,518.83272871895,115,0.59,0.77,7,7.65,0,0,0,0,7.0
3735,Stockholm8,78,25.279484055408503,1,0.59,0.77,46,7.64,0,0,0,0,7.0
3736,Stockholm8,77,3211.56544390262,316,0.59,0.77,6,7.65,0,0,0,0,5.0
3737,Stockholm8,77,5760.88983194187,98,0.59,0.77,38,7.65,0,0,0,0,7.0
3738,Stockholm8,77,649.151813775194,198,0.59,0.77,8,7.65,0,0,0,1,7.0
3739,Stockholm8,77,5322.11042810472,117,0.59,0.77,18,7.65,0,0,0,0,6.0
3740,Stockholm8,78,2506.1307869124303,232,0.59,0.77,25,7.64,0,0,0,0,8.0
3741,Stockholm8,78,8718.69580967111,101,0.59,0.77,35,7.64,0,0,0,0,6.0
3742,Stockholm8,78,484.749070516727,111,0.59,0.77,51,7.64,0,0,0,0,8.0
3743,Stockholm8,77,1137.86999381974,100,0.59,0.77,24,7.65,0,0,0,0,6.0
3744,Stockholm8,77,316.215763346726,340,0.59,0.77,12,7.65,0,0,0,0,6.0
3745,Stockholm8,77,53.0426181163764,89,0.59,0.77,20,7.65,0,0,0,0,7.0
3746,Stockholm8,77,3448.16330018594,31,0.59,0.77,24,7.65,0,0,0,0,8.0
3747,Stockholm8,77,1768.6677335962302,46,0.59,0.77,10,7.65,0,0,0,0,8.0
3748,Stockholm8,77,3049.73469237969,235,0.59,0.77,16,7.65,0,0,0,0,8.0
3749,Stockholm8,77,4274.902126004021,78,0.59,0.77,42,7.65,0,0,0,0,8.0
3750,Stockholm8,78,73.3040823346628,69,0.59,0.77,11,7.64,0,0,0,0,7.0
3751,Stockholm8,77,461.960624877161,154,0.59,0.77,6,7.65,0,0,0,0,8.0
3752,Stockholm8,78,49.9076124976884,179,0.59,0.77,11,7.64,0,1,0,0,6.0
3753,Stockholm8,77,3150.9184617501196,95,0.59,0.77,35,7.65,0,0,1,0,6.0
3754,Stockholm8,77,7037.144083403009,115,0.59,0.77,29,7.65,0,0,0,0,8.0
3755,Stockholm8,77,2854.3618626265697,250,0.59,0.77,14,7.65,0,0,0,0,7.0
3756,Stockholm8,77,306.54425264492994,207,0.59,0.77,24,7.65,0,0,0,0,7.0
3757,Stockholm8,77,927.6041752324139,70,0.59,0.77,10,7.65,0,0,0,0,8.0
3758,Stockholm8,77,2157.80957562662,77,0.59,0.77,16,7.65,0,1,0,0,7.0
3759,Stockholm8,77,4506.08844842332,70,0.59,0.77,18,7.65,0,0,0,0,6.0
3760,Stockholm8,78,5339.88101174008,152,0.59,0.77,11,7.64,0,0,0,0,8.0
3761,Stockholm8,77,4050.6613118684795,109,0.59,0.77,38,7.65,0,0,0,0,6.0
3762,Stockholm8,78,4631.8088368131,105,0.59,0.77,55,7.64,0,0,0,0,8.0
3763,Stockholm8,78,4591.86784488083,81,0.59,0.77,21,7.64,0,0,1,0,7.0
3764,Stockholm8,78,299.896369754561,196,0.59,0.77,6,7.64,0,1,0,0,8.0
3765,Stockholm8,77,1743.41622402053,9,0.59,0.77,21,7.65,0,1,0,0,7.0
3766,Stockholm8,77,3243.11527012247,250,0.59,0.77,17,7.65,0,0,0,0,7.0
3767,Stockholm8,77,20343.7754752723,48,0.59,0.77,24,7.65,0,0,0,0,5.0
3768,Stockholm8,77,12.278058520139698,35,0.59,0.77,23,7.65,0,0,0,0,5.0
3769,Stockholm8,78,71.79212308512291,76,0.59,0.77,11,7.64,0,0,0,0,6.0
3770,Stockholm8,77,274.74194063214003,54,0.59,0.77,16,7.65,0,0,0,0,6.0
3771,Stockholm8,77,8860.8922658235,128,0.59,0.77,24,7.65,0,0,0,0,8.0
3772,Stockholm8,77,18.258447690173,84,0.59,0.77,19,7.65,0,1,0,0,7.0
3773,Stockholm8,77,11887.6789792944,237,0.59,0.77,6,7.65,0,0,1,0,5.0
3774,Stockholm8,78,3365.4993161744396,95,0.59,0.77,34,7.64,0,0,0,0,8.0
3775,Stockholm8,78,4822.73079881445,108,0.59,0.77,42,7.64,0,0,0,0,8.0
3776,Stockholm8,77,5117.407209834771,130,0.59,0.77,27,7.65,0,0,0,0,6.0
3777,Stockholm8,77,2427.48778218493,93,0.59,0.77,13,7.65,0,0,0,0,8.0
3778,Stockholm8,77,211.305996480769,123,0.59,0.77,17,7.65,0,0,0,0,6.0
3779,Stockholm8,77,33.595080904755,62,0.59,0.77,30,7.65,0,0,0,0,6.0
3780,Stockholm8,77,1837.7291801135898,114,0.59,0.77,17,7.65,0,0,0,0,8.0
3781,Stockholm8,77,1014.9293957877801,175,0.59,0.77,12,7.65,0,0,0,0,6.0
3782,Stockholm8,78,44.2454657357794,0,0.59,0.77,11,7.64,0,0,0,0,5.0
