,Unnamed: 0,Unnamed: 0.1,bbox_id,air_quality,area,closest_shop,cloud_cover,humidity,shops_amount,temperature,inappropriate_type,flat_roof,gabled_roof,round_roof
56,56,1056,Lviv1,74,230.06171020987202,738,0.73,0.76,0.0,8.18,0,1,0,0
57,57,1057,Lviv1,65,181.03105978473,434,0.73,0.76,2.0,8.07,0,0,0,0
58,58,1058,Lviv1,73,431.558691109082,208,0.73,0.76,6.0,8.15,0,0,0,0
59,59,1059,Lviv1,74,160.7898504529,658,0.73,0.76,0.0,8.08,0,0,0,1
60,60,1060,Lviv1,74,331.319445164243,673,0.73,0.76,0.0,8.07,0,0,0,0
61,61,1061,Lviv1,74,74.26917897820479,546,0.73,0.76,0.0,8.07,0,0,1,0
62,62,1062,Lviv1,73,674.954658701396,199,0.73,0.76,6.0,8.15,0,0,0,0
63,63,1063,Lviv1,74,111.01987339081002,956,0.73,0.76,0.0,8.15,0,0,0,0
64,64,1064,Lviv1,74,138.62853194917298,905,0.73,0.76,0.0,8.15,0,0,0,0
65,65,1065,Lviv1,65,1210.4113389680301,296,0.73,0.76,2.0,8.07,0,0,0,0
66,66,1066,Lviv1,65,26.7090326548007,58,0.73,0.76,3.0,8.07,0,0,0,0
67,67,1067,Lviv1,74,90.5480268458695,514,0.73,0.76,0.0,8.07,0,0,0,0
68,68,1068,Lviv1,65,69.33518360968411,221,0.73,0.76,4.0,8.13,0,0,0,0
69,69,1069,Lviv1,74,949.546219773654,82,0.73,0.76,3.0,8.18,0,0,0,0
70,70,1070,Lviv1,65,160.369933584303,363,0.73,0.76,1.0,8.13,0,0,0,1
71,71,1071,Lviv1,74,106.957848974166,1525,0.73,0.76,0.0,8.15,0,0,0,0
72,72,1072,Lviv1,74,86.79661338328471,622,0.73,0.76,0.0,8.15,0,0,0,0
73,73,1073,Lviv1,65,767.020855586308,854,0.73,0.76,0.0,8.16,0,0,0,0
74,74,1074,Lviv1,65,118.955461717429,471,0.73,0.76,2.0,8.07,0,0,0,0
75,75,1075,Lviv1,74,118.53093295787201,280,0.73,0.76,6.0,8.18,0,0,0,0
76,76,1076,Lviv1,65,189.89194842960202,360,0.73,0.76,6.0,8.07,0,0,0,0
77,77,1077,Lviv1,74,7994.8792151138205,275,0.73,0.76,1.0,8.08,0,0,1,0
78,78,1078,Lviv1,74,475.2252625827121,248,0.73,0.76,4.0,8.18,0,0,0,0
79,79,1079,Lviv1,74,224.930851808671,613,0.73,0.76,0.0,8.18,0,1,0,0
80,80,1080,Lviv1,74,2588.82945846094,399,0.73,0.76,1.0,8.18,0,0,0,0
81,81,1081,Lviv1,74,13.5645580443717,1376,0.73,0.76,0.0,8.15,0,0,0,0
82,82,1082,Lviv1,74,323.14144531742994,1329,0.73,0.76,0.0,8.15,0,0,0,0
83,83,1083,Lviv1,74,1840.39304452755,180,0.73,0.77,6.0,8.01,0,0,0,0
84,84,1084,Lviv1,74,88.5041979352711,838,0.73,0.76,0.0,8.08,0,0,0,0
85,85,1085,Lviv1,74,156.965558012347,187,0.73,0.76,1.0,8.18,0,0,0,0
86,86,1086,Lviv1,73,74.67797447090759,278,0.73,0.76,6.0,8.15,0,0,0,0
87,87,1087,Lviv1,74,1953.7994575369892,479,0.73,0.76,1.0,8.08,0,0,0,0
88,88,1088,Lviv1,74,77.73045353576009,495,0.73,0.76,1.0,8.14,0,0,0,0
89,89,1089,Lviv1,74,1177.7507320093598,170,0.73,0.76,1.0,8.18,0,0,0,0
90,90,1090,Lviv1,74,10056.4050616316,687,0.73,0.76,0.0,8.08,0,1,0,0
91,91,1091,Lviv1,65,105.921146422434,596,0.73,0.76,0.0,8.07,0,0,0,0
92,92,1092,Lviv1,74,1318.46151667179,93,0.73,0.77,5.0,8.01,0,0,0,0
93,93,1093,Lviv1,74,108.990420464367,809,0.73,0.76,0.0,8.18,0,0,0,0
94,94,1094,Lviv1,74,90.66260256013479,369,0.73,0.77,1.0,8.01,0,0,0,0
95,95,1095,Lviv1,74,189.771603789376,823,0.73,0.76,0.0,8.07,0,0,0,0
96,96,1096,Lviv1,74,162.65219584352698,579,0.73,0.76,0.0,8.07,0,0,0,0
97,97,1097,Lviv1,73,35.1418400788869,378,0.73,0.76,3.0,8.15,0,0,0,0
98,98,1098,Lviv1,65,120.52851793264,179,0.73,0.76,5.0,8.13,1,0,0,0
99,99,1099,Lviv1,73,95.6072904474312,360,0.73,0.76,6.0,8.15,0,0,0,0
100,100,1100,Lviv2,74,2150.0213286956,971,0.73,0.75,0.0,8.29,0,0,0,0
101,101,1101,Lviv2,74,102.073182931047,286,0.73,0.75,1.0,8.31,0,0,0,0
102,102,1102,Lviv2,65,630.229897358283,198,0.73,0.76,3.0,8.13,0,0,1,0
103,103,1103,Lviv2,74,152.306137515047,600,0.73,0.75,0.0,8.29,0,0,0,0
104,104,1104,Lviv2,74,202.436507686254,614,0.73,0.75,0.0,8.29,0,0,0,0
105,105,1105,Lviv2,74,101.60360909547701,327,0.73,0.75,1.0,8.31,0,0,0,0
106,106,1106,Lviv2,65,120.52851793264,179,0.73,0.76,4.0,8.13,0,1,0,0
107,107,1107,Lviv2,74,117.05852599684602,372,0.73,0.75,1.0,8.31,0,0,0,0
108,108,1108,Lviv2,74,947.331821379994,256,0.73,0.76,5.0,8.14,0,0,0,0
109,109,1109,Lviv2,65,1787.68513597865,57,0.73,0.76,4.0,8.13,0,0,0,0
110,110,1110,Lviv2,74,836.0865360712552,668,0.73,0.75,0.0,8.29,0,0,0,0
111,111,1111,Lviv2,65,290.891711362428,395,0.73,0.76,2.0,8.13,0,0,0,0
112,112,1112,Lviv2,65,251.248921784668,366,0.73,0.76,3.0,8.13,0,0,0,0
113,113,1113,Lviv2,74,4528.76936335473,33,0.73,0.76,8.0,8.14,1,0,0,0
114,114,1114,Lviv2,74,106.784570483139,207,0.73,0.75,1.0,8.31,0,0,0,0
115,115,1115,Lviv2,74,1875.47884722216,197,0.73,0.76,5.0,8.14,0,0,0,0
116,116,1116,Lviv2,65,941.152752942771,86,0.73,0.76,6.0,8.13,0,0,0,0
117,117,1117,Lviv2,65,643.030212209521,100,0.73,0.76,5.0,8.13,0,1,0,0
118,118,1118,Lviv2,74,95.39523186831181,870,0.73,0.75,0.0,8.29,0,0,0,0
119,119,1119,Lviv2,65,168.762217219625,142,0.73,0.76,4.0,8.13,0,0,0,0
120,120,1120,Lviv2,74,301.914416030591,935,0.73,0.75,0.0,8.29,0,0,0,0
121,121,1121,Lviv2,74,54.2645085354161,380,0.73,0.75,1.0,8.31,0,0,0,0
122,122,1122,Lviv2,74,593.46477395059,443,0.73,0.75,1.0,8.31,0,0,0,0
123,123,1123,Lviv2,74,594.561719043487,314,0.73,0.76,5.0,8.14,0,0,0,0
124,124,1124,Lviv2,74,957.878730183318,787,0.73,0.75,0.0,8.29,0,0,0,0
125,125,1125,Lviv2,74,366.377365382974,564,0.73,0.75,0.0,8.29,0,0,0,0
126,126,1126,Lviv2,65,633.916083701362,186,0.73,0.76,3.0,8.13,0,0,0,0
127,127,1127,Lviv2,74,186.30505033277697,716,0.73,0.75,0.0,8.29,0,1,0,0
128,128,1128,Lviv2,74,1080.40179073395,910,0.73,0.75,0.0,8.29,0,0,0,0
129,129,1129,Lviv2,74,544.118101736392,412,0.73,0.75,1.0,8.29,0,0,0,0
130,130,1130,Lviv2,74,141.797670181233,289,0.73,0.75,1.0,8.31,0,0,0,0
131,131,1131,Lviv2,65,168.762217219625,142,0.73,0.76,4.0,8.13,0,0,0,0
132,132,1132,Lviv2,65,360.209682545635,2,0.73,0.76,6.0,8.13,0,0,0,0
133,133,1133,Lviv2,74,380.716606430399,910,0.73,0.75,0.0,8.29,0,0,0,0
134,134,1134,Lviv2,65,441.526546136559,98,0.73,0.76,4.0,8.13,0,1,0,0
135,135,1135,Lviv2,65,623.269895660752,93,0.73,0.76,7.0,8.13,0,0,0,0
136,136,1136,Lviv2,74,767.316840494498,320,0.73,0.76,6.0,8.14,0,0,0,0
137,137,1137,Lviv2,65,356.670502919589,63,0.73,0.76,6.0,8.13,0,0,0,0
138,138,1138,Lviv2,74,1333.80112276501,361,0.73,0.76,5.0,8.14,0,0,0,0
139,139,1139,Lviv2,74,385.87803625170096,356,0.73,0.75,1.0,8.31,0,0,0,0
140,140,1140,Lviv2,74,497.871366790532,897,0.73,0.75,0.0,8.29,0,0,0,0
141,141,1141,Lviv2,65,2101.43633895584,270,0.73,0.76,3.0,8.13,0,0,0,0
142,142,1142,Lviv2,74,579.381083191429,320,0.73,0.75,1.0,8.31,0,0,0,0
143,143,1143,Lviv2,74,369.664823619835,948,0.73,0.75,0.0,8.29,0,0,0,0
144,144,1144,Lviv2,74,108.818365191532,308,0.73,0.75,1.0,8.31,0,0,0,0
145,145,1145,Lviv2,74,365.483737188548,853,0.73,0.75,0.0,8.29,0,0,0,0
146,146,1146,Lviv2,65,766.965770149654,212,0.73,0.76,3.0,8.13,0,0,0,0
147,147,1147,Lviv2,65,59.484791604528894,88,0.73,0.76,9.0,8.13,0,0,0,0
148,148,1148,Lviv2,74,694.628665831203,81,0.73,0.75,1.0,8.31,0,1,0,0
149,149,1149,Lviv2,65,798.346307193272,94,0.73,0.76,6.0,8.13,0,0,0,0
150,150,1150,Lviv2,74,121.728957900629,277,0.73,0.75,1.0,8.31,0,0,0,0
151,151,1151,Lviv2,74,152.395701303381,344,0.73,0.75,1.0,8.31,0,0,0,0
152,152,1152,Lviv2,74,585.697043041458,217,0.73,0.76,8.0,8.14,0,1,0,0
153,153,1153,Lviv2,74,625.358753836868,273,0.73,0.76,5.0,8.14,0,0,0,0
154,154,1154,Lviv2,65,921.7715512076628,267,0.73,0.76,6.0,8.13,0,1,0,0
155,155,1155,Lviv2,65,735.329139905525,16,0.73,0.76,6.0,8.13,0,0,0,0
156,156,1156,Lviv2,74,69.1082414870479,815,0.73,0.75,0.0,8.29,0,0,0,0
157,157,1157,Lviv2,74,920.142114287086,127,0.73,0.75,1.0,8.31,0,0,0,0
158,158,1158,Lviv2,74,1709.15763801056,794,0.73,0.75,0.0,8.29,0,0,0,0
159,159,1159,Lviv2,74,364.48966494547994,893,0.73,0.75,0.0,8.29,0,0,0,0
160,160,1160,Lviv2,74,582.905975426861,238,0.73,0.76,7.0,8.14,0,0,0,0
161,161,1161,Lviv2,65,75.1800253976418,130,0.73,0.76,4.0,8.13,0,1,0,0
162,162,1162,Lviv2,74,61.3102776777631,175,0.73,0.76,5.0,8.14,0,0,0,0
163,163,1163,Lviv2,65,125.479601840011,65,0.73,0.76,4.0,8.13,0,1,0,0
164,164,1164,Lviv2,74,462.986999659604,104,0.73,0.75,1.0,8.31,0,1,0,0
165,165,1165,Lviv2,74,156.103180291491,437,0.73,0.75,1.0,8.29,0,0,0,1
166,166,1166,Lviv2,74,146.834300058637,782,0.73,0.75,0.0,8.29,0,0,0,0
167,167,1167,Lviv2,74,377.68362960962304,715,0.73,0.75,0.0,8.29,0,0,0,0
168,168,1168,Lviv2,74,618.59102965127,341,0.73,0.76,4.0,8.14,0,0,0,0
169,169,1169,Lviv2,74,77.0155403159969,280,0.73,0.75,1.0,8.31,1,0,0,0
170,170,1170,Lviv2,74,672.108333081867,489,0.73,0.75,1.0,8.29,0,0,0,0
171,171,1171,Lviv2,74,128.77932691259198,551,0.73,0.75,0.0,8.29,0,1,0,0
172,172,1172,Lviv2,65,902.532832112325,0,0.73,0.76,6.0,8.13,0,1,0,0
173,173,1173,Lviv2,65,746.923508853522,120,0.73,0.76,4.0,8.13,0,0,0,0
174,174,1174,Lviv2,65,94.1766118054834,86,0.73,0.76,6.0,8.13,0,1,0,0
175,175,1175,Lviv2,65,122.22680404719101,177,0.73,0.76,8.0,8.13,0,0,0,0
176,176,1176,Lviv2,74,903.080953008973,102,0.73,0.75,1.0,8.31,0,0,0,0
177,177,1177,Lviv2,74,126.845427602393,300,0.73,0.75,1.0,8.31,0,0,0,0
178,178,1178,Lviv2,65,100.384904530096,81,0.73,0.76,6.0,8.13,0,0,0,0
179,179,1179,Lviv2,74,437.294471566241,829,0.73,0.75,0.0,8.29,0,1,0,0
180,180,1180,Lviv2,65,746.923508853522,120,0.73,0.76,4.0,8.13,0,0,0,0
181,181,1181,Lviv2,74,970.17158471325,434,0.73,0.75,1.0,8.31,0,0,0,0
182,182,1182,Lviv2,65,75.1800253976418,130,0.73,0.76,4.0,8.13,0,0,0,0
183,183,1183,Lviv2,74,1219.8017012457199,136,0.73,0.76,8.0,8.14,0,0,0,0
184,184,1184,Lviv2,74,179.673154917127,421,0.73,0.75,1.0,8.29,0,0,0,0
185,185,1185,Lviv2,74,39.736884056349396,345,0.73,0.75,1.0,8.31,0,0,0,0
186,186,1186,Lviv2,74,620.030540824098,207,0.73,0.75,1.0,8.31,0,0,0,0
187,187,1187,Lviv2,74,570.1298482125401,296,0.73,0.76,6.0,8.14,0,1,0,0
188,188,1188,Lviv2,65,1472.8334371775104,316,0.73,0.76,2.0,8.13,0,0,0,1
189,189,1189,Lviv2,74,443.64221086250603,273,0.73,0.76,7.0,8.14,0,0,0,0
190,190,1190,Lviv2,74,17574.8390511397,39,0.73,0.75,1.0,8.31,0,0,0,0
191,191,1191,Lviv2,65,39.0118597809141,74,0.73,0.76,4.0,8.13,0,0,0,0
192,192,1192,Lviv2,74,459.148110475028,389,0.73,0.75,1.0,8.31,0,0,0,0
193,193,1193,Lviv2,74,202.478446804641,540,0.73,0.75,0.0,8.29,0,0,0,0
194,194,1194,Lviv2,65,977.949817603441,96,0.73,0.76,4.0,8.13,0,0,0,0
195,195,1195,Lviv2,74,344.834105479029,282,0.73,0.76,6.0,8.14,0,0,0,0
196,196,1196,Lviv2,74,319.436053354553,219,0.73,0.76,6.0,8.14,0,0,0,0
197,197,1197,Lviv2,65,1023.6352389010001,185,0.73,0.76,9.0,8.13,0,0,0,0
198,198,1198,Lviv2,65,244.397544543988,142,0.73,0.76,3.0,8.13,0,0,0,0
199,199,1199,Lviv2,74,140.05473755451402,458,0.73,0.75,1.0,8.29,0,0,0,0
200,200,1200,Lviv3,72,234.763115325927,2,0.73,0.75,0.0,8.26,0,0,0,0
201,201,1201,Lviv3,72,123.04239313222,2,0.73,0.75,0.0,8.26,0,0,1,0
202,202,1202,Lviv3,72,100.555404769603,2,0.73,0.75,0.0,8.26,0,0,0,0
203,203,1203,Lviv3,72,227.220361228051,2,0.73,0.75,0.0,8.26,0,0,0,1
204,204,1204,Lviv3,72,93.59056340101841,2,0.73,0.75,0.0,8.26,0,0,0,0
205,205,1205,Lviv3,72,165.863548293069,2,0.73,0.75,0.0,8.26,0,0,0,0
206,206,1206,Lviv3,72,150.275022341663,2,0.73,0.75,0.0,8.26,0,0,0,0
207,207,1207,Lviv3,72,156.478870710913,2,0.73,0.75,0.0,8.26,0,0,0,0
208,208,1208,Lviv3,72,77.6517817490449,2,0.73,0.75,0.0,8.26,0,0,0,0
209,209,1209,Lviv3,72,90.22965534987352,2,0.73,0.75,0.0,8.26,0,0,0,0
210,210,1210,Lviv3,72,106.273892031087,2,0.73,0.75,0.0,8.26,0,0,0,0
211,211,1211,Lviv3,72,106.209304084428,2,0.73,0.75,0.0,8.26,0,0,0,0
212,212,1212,Lviv3,72,120.50014373361601,2,0.73,0.75,0.0,8.26,0,0,0,0
213,213,1213,Lviv3,72,132.234255853335,2,0.73,0.75,0.0,8.26,0,1,0,0
214,214,1214,Lviv3,72,53.0088540855739,2,0.73,0.75,0.0,8.26,0,0,1,0
215,215,1215,Lviv3,72,106.216661859961,2,0.73,0.75,0.0,8.26,0,0,0,0
216,216,1216,Lviv3,72,87.8362227871348,2,0.73,0.75,0.0,8.26,0,0,0,0
217,217,1217,Lviv3,72,75.57344087497171,2,0.73,0.75,0.0,8.26,0,0,0,0
218,218,1218,Lviv3,72,87.3537319100168,2,0.73,0.75,0.0,8.26,0,0,0,0
219,219,1219,Lviv3,72,174.41934426953804,2,0.73,0.75,0.0,8.26,0,0,0,0
220,220,1220,Lviv3,72,185.569913587491,2,0.73,0.75,0.0,8.26,0,0,0,0
221,221,1221,Lviv3,72,129.302246176535,2,0.73,0.75,0.0,8.26,0,0,0,0
222,222,1222,Lviv3,72,61.51130642652571,2,0.73,0.75,0.0,8.26,0,0,0,1
223,223,1223,Lviv3,72,108.240565806201,2,0.73,0.75,0.0,8.26,0,1,0,0
224,224,1224,Lviv3,72,83.345550119022,2,0.73,0.75,0.0,8.26,0,0,0,0
225,225,1225,Lviv3,72,172.01525127604697,2,0.73,0.75,0.0,8.26,0,1,0,0
226,226,1226,Lviv3,72,99.3504519524002,2,0.73,0.75,0.0,8.26,0,0,0,0
227,227,1227,Lviv3,72,117.989168621717,2,0.73,0.75,0.0,8.26,0,0,0,0
228,228,1228,Lviv3,72,83.4513843426282,2,0.73,0.75,0.0,8.26,0,0,0,0
229,229,1229,Lviv3,72,143.876390131149,2,0.73,0.75,0.0,8.26,0,0,0,0
230,230,1230,Lviv3,72,117.215000132835,2,0.73,0.75,0.0,8.26,0,0,0,0
231,231,1231,Lviv3,72,103.305257875928,2,0.73,0.75,0.0,8.26,0,0,0,0
232,232,1232,Lviv3,72,138.77752068892,2,0.73,0.75,0.0,8.26,0,0,0,0
233,233,1233,Lviv3,72,128.906479946374,2,0.73,0.75,0.0,8.26,0,0,0,0
234,234,1234,Lviv3,72,120.48058993507,2,0.73,0.75,0.0,8.26,0,0,0,0
235,235,1235,Lviv3,72,182.02011701014598,2,0.73,0.75,0.0,8.26,1,0,0,0
236,236,1236,Lviv3,72,199.35568529527401,2,0.73,0.75,0.0,8.26,0,0,0,0
237,237,1237,Lviv3,72,150.856769513463,2,0.73,0.75,0.0,8.26,0,0,0,0
238,238,1238,Lviv3,72,118.88381807603201,2,0.73,0.75,0.0,8.26,0,0,0,0
239,239,1239,Lviv3,72,132.15297601938,2,0.73,0.75,0.0,8.26,0,0,0,0
240,240,1240,Lviv3,72,118.61200925293899,2,0.73,0.75,0.0,8.26,0,0,0,0
241,241,1241,Lviv3,72,99.74293746864728,2,0.73,0.75,0.0,8.26,0,0,0,0
242,242,1242,Lviv3,72,82.4228968766113,2,0.73,0.75,0.0,8.26,0,0,0,0
243,243,1243,Lviv3,72,190.86644265459702,2,0.73,0.75,0.0,8.26,0,0,0,0
244,244,1244,Lviv3,72,141.759029202423,2,0.73,0.75,0.0,8.26,0,0,0,0
245,245,1245,Lviv3,72,110.35070982942,2,0.73,0.75,0.0,8.26,0,1,0,0
246,246,1246,Lviv3,72,129.550639957206,2,0.73,0.75,0.0,8.26,0,0,0,0
247,247,1247,Lviv3,72,111.020666719561,2,0.73,0.75,0.0,8.26,0,0,0,0
248,248,1248,Lviv3,72,220.673997725509,2,0.73,0.75,0.0,8.26,0,0,0,0
249,249,1249,Lviv3,72,70.4165547746008,2,0.73,0.75,0.0,8.26,0,1,0,0
250,250,1250,Lviv3,72,224.876987802416,2,0.73,0.75,0.0,8.26,0,0,0,0
251,251,1251,Lviv3,72,141.74849099278,2,0.73,0.75,0.0,8.26,0,0,0,0
252,252,1252,Lviv3,72,99.02035440248258,2,0.73,0.75,0.0,8.26,0,0,0,0
253,253,1253,Lviv3,72,60.546248108156995,2,0.73,0.75,0.0,8.26,0,0,0,0
254,254,1254,Lviv3,72,100.689962151646,2,0.73,0.75,0.0,8.26,0,1,0,0
255,255,1255,Lviv3,72,69.877036486878,2,0.73,0.75,0.0,8.26,0,0,0,0
256,256,1256,Lviv3,72,81.00461455448409,2,0.73,0.75,0.0,8.26,0,0,0,0
257,257,1257,Lviv3,72,129.391139270916,2,0.73,0.75,0.0,8.26,0,0,0,0
258,258,1258,Lviv3,72,142.572647406355,2,0.73,0.75,0.0,8.26,0,0,0,0
259,259,1259,Lviv3,72,81.46485548513,2,0.73,0.75,0.0,8.26,0,1,0,0
260,260,1260,Lviv3,72,77.4573908932912,2,0.73,0.75,0.0,8.26,0,0,0,0
261,261,1261,Lviv3,72,84.3146007990996,2,0.73,0.75,0.0,8.26,0,1,0,0
262,262,1262,Lviv3,72,153.902473118724,2,0.73,0.75,0.0,8.26,0,0,0,0
263,263,1263,Lviv3,72,123.389168495856,2,0.73,0.75,0.0,8.26,0,0,0,0
264,264,1264,Lviv3,72,79.85115790020691,2,0.73,0.75,0.0,8.26,0,1,0,0
265,265,1265,Lviv3,72,149.859053052469,2,0.73,0.75,0.0,8.26,0,0,0,0
266,266,1266,Lviv3,72,92.7732897434898,2,0.73,0.75,0.0,8.26,0,0,0,0
267,267,1267,Lviv3,72,69.16612671310989,2,0.73,0.75,0.0,8.26,0,0,0,0
268,268,1268,Lviv3,72,141.036646573094,2,0.73,0.75,0.0,8.26,0,1,0,0
269,269,1269,Lviv3,72,148.680827308894,2,0.73,0.75,0.0,8.26,0,0,0,0
270,270,1270,Lviv3,72,117.40733654356501,2,0.73,0.75,0.0,8.26,0,0,0,0
271,271,1271,Lviv3,72,79.5641561849906,2,0.73,0.75,0.0,8.26,0,0,0,0
272,272,1272,Lviv3,72,136.241365316338,2,0.73,0.75,0.0,8.26,0,1,0,0
273,273,1273,Lviv3,72,118.45456467853799,2,0.73,0.75,0.0,8.26,0,0,0,0
274,274,1274,Lviv3,72,115.95257283609699,2,0.73,0.75,0.0,8.26,0,0,0,0
275,275,1275,Lviv3,72,221.870501653717,2,0.73,0.75,0.0,8.26,0,0,0,0
276,276,1276,Lviv3,72,126.194449280737,2,0.73,0.75,0.0,8.26,0,1,0,0
277,277,1277,Lviv3,72,119.339540257728,2,0.73,0.75,0.0,8.26,0,1,0,0
278,278,1278,Lviv3,72,130.212066115565,2,0.73,0.75,0.0,8.26,0,0,0,0
279,279,1279,Lviv3,72,202.810988167174,2,0.73,0.75,0.0,8.26,0,0,0,0
280,280,1280,Lviv3,72,87.80653693825892,2,0.73,0.75,0.0,8.26,0,0,0,0
281,281,1281,Lviv3,72,75.0087225803125,2,0.73,0.75,0.0,8.26,0,1,0,0
282,282,1282,Lviv3,72,186.538378354328,2,0.73,0.75,0.0,8.26,0,0,0,0
283,283,1283,Lviv3,72,193.527079307432,2,0.73,0.75,0.0,8.26,0,0,0,0
